pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,server_changed,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-0,5-2,0-0,,1576109,,,45,,4,Deuce,Greg Gamal,Far,,,,,,,,,,21.54919073,-541.1913276,Crosscourt,Forehand,,,,,,,,,,-44.60318241,291.86516841629714,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-0,5-2,0-0,,1577239,,,45,,5,Deuce,Greg Gamal,Far,,,,,,,,,,-57.52684821,484.1863024931881,Crosscourt,Forehand,,,,,,,,,,12.922019903755354,-405.5765092,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Deep
0-0,5-2,0-0,,1578670,,,45,,6,Deuce,Greg Gamal,Far,,,,,,,,,,31.323889982486005,-568.1044674,Crosscourt,Forehand,,,,,,,,,,-68.6658738,187.32693569544128,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-0,5-2,0-0,,1579969,,,45,,7,Deuce,Greg Gamal,Far,,,,,,,,,,-103.6903325,542.7971402009443,Crosscourt,Forehand,,,,,,,,,,7.01266951,-262.2674705,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-0,5-2,0-0,,1581369,,,45,,8,Deuce,Greg Gamal,Far,,,,,,,,,,38.42597331581567,-493.0466918,Crosscourt,Forehand,,,,,,,,,,-13.54110346,239.6312664040757,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-0,5-2,0-0,,1582469,,,45,,9,Deuce,Greg Gamal,Far,,,,,,,,,,-38.03348644,482.9901629481319,Down the Line,Forehand,,,,,,,,,,-110.5774934,-119.7690125,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
0-0,5-2,0-0,,1584369,1.0,1584369.0,45,,10,Ad,Greg Gamal,Far,,,,,,,,,,-123.8004429,-414.4004976,Down the Line,Backhand,,,,,,,,,,-20.03535652,-230.8255359,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Greg Gamal,1,,,
0-15,5-2,0-0,1.0,1694739,,,46,,1,Deuce,Greg Gamal,Far,1.0,Body,71.29183070862459,-182.170292,,,,,,-48.66791339,457.2731627294225,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
0-15,5-2,0-0,,1695670,,,46,,2,Deuce,Greg Gamal,Far,,,,,,,,,,107.80206692907818,-430.2493657,Crosscourt,Forehand,,,,,,,,,,-64.92075131,239.6312664040757,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Cassius Chinlund,1.0,,,,,,,Short
0-15,5-2,0-0,,1697170,1.0,1697170.0,46,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-108.026367,500.9322561239756,Down the Line,Forehand,,,,,,,,,,-111.8390475,18.97027559054136,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Greg Gamal,,,,Cassius Chinlund,1,,,
15-15,5-2,0-0,1.0,1721300,,,47,,1,Ad,Greg Gamal,Far,1.0,Body,-63.98749453,-200.3756507,,,,,,11.727755905505752,459.66544181953503,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
15-15,5-2,0-0,,1722239,,,47,,2,Ad,Greg Gamal,Far,,,,,,,,,,-82.45887467,-473.0113353,Down the Line,Forehand,,,,,,,,,,-8.527269248,453.1566054240879,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Cassius Chinlund,,,,,,,,Deep
15-15,5-2,0-0,,1723689,,,47,,3,Deuce,Greg Gamal,Far,,,,,,,,,,-5.658295057,489.5689304459413,Crosscourt,Forehand,,,,,,,,,,38.88464020120476,-313.2787456,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,,,Short
15-15,5-2,0-0,,1725800,1.0,1725800.0,47,,4,Deuce,Greg Gamal,Far,,,,,,,,,,54.61125328081168,-459.8538003,Crosscourt,Backhand,1.0,,,,,,,,,-47.25432524,349.10306758512155,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,8,False,,Cassius Chinlund,Cassius Chinlund,,,,Cassius Chinlund,,,,Short
15-30,5-2,0-0,1.0,1742239,,,48,,1,Deuce,Greg Gamal,Far,0.0,Wide,119.59451006118056,-257.2630906,0.0,Body,80.32320100608274,-267.9354878,,-46.98585411,475.21525590526625,,,1.0,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,Double Fault,Body,
15-30,5-2,0-0,,1755300,1.0,1755300.0,48,,2,Deuce,Greg Gamal,Far,,,,,,,,,,89.85997375323443,-423.3715442,Crosscourt,Backhand,,,,,,,,,,-82.10676947,357.21254921241393,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Cassius Chinlund,,,,Cassius Chinlund,,,,Deep
15-40,5-2,0-0,1.0,1782540,,,49,1.0,1,Ad,Greg Gamal,Far,0.0,T,-46.91110017,28.838445975488163,0.0,Body,-95.2666776,-292.5795221,,10.176525590545925,458.4693022744787,,,,,,,,,,,,,,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,Double Fault,Body,
15-40,5-2,0-0,,1790369,1.0,1790369.0,49,1.0,2,Ad,Greg Gamal,Far,,,,,,,,,,-88.96288823,-437.7252187,Down the Line,Backhand,,,,,,,,,,-28.09060039,471.50936679765664,,,,,1.0,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Greg Gamal,1,,,Long
30-40,5-2,0-0,1.0,1822900,,,50,1.0,1,Deuce,Greg Gamal,Far,1.0,Body,75.19392497808889,-172.9576826,,,,,,-34.98706255,446.50790682391624,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Greg Gamal,,,,,,1st Serve In,Body,
30-40,5-2,0-0,,1823670,1.0,1823670.0,50,1.0,2,Deuce,Greg Gamal,Far,,,,,,,,,,133.5938210847954,-439.8184821,Down the Line,Forehand,,,,,,,,,,108.4001367016063,-9.138965442,,,,1.0,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,8,False,,Cassius Chinlund,Cassius Chinlund,,1.0,,Greg Gamal,1,,,
0-0,5-3,0-0,1.0,1842869,,,51,,1,Ad,Cassius Chinlund,Far,1.0,T,-45.70278871,-185.3264162,,,,,,16.755293088355298,463.2538604547038,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,True,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,T,
0-0,5-3,0-0,,1843699,,,51,,2,Ad,Cassius Chinlund,Far,,,,,,,,,,-69.1518318,-482.2814359,Down the Line,Forehand,,,,,,,,,,-121.8865048,361.1583552054128,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,1.0,,,,,,Deep
0-0,5-3,0-0,,1845369,1.0,1845369.0,51,,3,Deuce,Cassius Chinlund,Far,,,,,,,,,,-111.7642935,515.8840004371788,Crosscourt,Forehand,,,,,,,,,,137.11119860010416,-519.9073545,,,,,1.0,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,Greg Gamal,1,,,Long
15-0,5-3,0-0,1.0,1878969,,,52,,1,Deuce,Cassius Chinlund,Near,0.0,Wide,-157.5153871,304.0147309709716,1.0,Body,-69.70324256,191.8649551617557,,0.5513342082236872,-448.9732557,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,9,False,,Greg Gamal,Cassius Chinlund,,,,,,2nd Serve In,Body,
15-0,5-3,0-0,,1888939,,,52,,2,Deuce,Cassius Chinlund,Near,,,,,,,,,,-115.3527122,503.32453521408814,Down the Line,Forehand,,,,,,,,,,-35.32653653,-207.4822124,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
15-0,5-3,0-0,,1890140,,,52,,3,Ad,Cassius Chinlund,Near,,,,,,,,,,-20.63338801,-470.3200405,Down the Line,Backhand,,,,,,,,,,-60.75405184,416.98813976356416,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Deep
15-0,5-3,0-0,,1891540,,,52,,4,Deuce,Cassius Chinlund,Near,,,,,,,,,,-70.12367126,557.7488845141476,Crosscourt,Forehand,,,,,,,,,,149.41853674532962,-364.164206,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
15-0,5-3,0-0,,1893390,,,52,,5,Deuce,Cassius Chinlund,Near,,,,,,,,,,146.3028324583671,-360.2752023,Down the Line,Forehand,,,,,,,,,,46.19942585299451,446.9799705,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Deep
15-0,5-3,0-0,,1894599,,,52,,6,Ad,Cassius Chinlund,Near,,,,,,,,,,33.903073053350816,484.7843722657163,Down the Line,Backhand,,,,,,,,,,26.03144138231376,-213.9587052,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
15-0,5-3,0-0,,1895900,,,52,,7,Deuce,Cassius Chinlund,Near,,,,,,,,,,29.436247812758197,-484.673715,Down the Line,Backhand,,,,,,,,,,66.38708442691234,307.5535433069278,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,,,,,,,Short
15-0,5-3,0-0,,1897339,,,52,,8,Ad,Cassius Chinlund,Near,,,,,,,,,,68.40421587922975,489.5689304459413,Crosscourt,Backhand,,,,,,,,,,-89.41298119,-178.3507983,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
15-0,5-3,0-0,,1898699,,,52,,9,Ad,Cassius Chinlund,Near,,,,,,,,,,-144.9571468,-484.0756452,Crosscourt,Backhand,1.0,,,,,,,,,17.727630139973343,414.06772200328567,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
15-0,5-3,0-0,,1900099,,,52,,10,Ad,Cassius Chinlund,Near,,,,,,,,,,22.240731627285097,511.09944225695375,Down the Line,Forehand,,,,,,,,,,98.80943241464712,-265.7943788,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,1.0,,,,,,Short
15-0,5-3,0-0,,1901339,,,52,,11,Deuce,Cassius Chinlund,Near,,,,,,,,,,97.859180883589,-516.3714129,Crosscourt,Forehand,,,,,,,,,,-46.60048666,365.5879374451304,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Deep
15-0,5-3,0-0,,1902739,1.0,1902739.0,52,,12,Deuce,Cassius Chinlund,Near,,,,,,,,,,-65.18960521,505.1187445316725,Crosscourt,Forehand,,,,,,,,,,134.14814085732354,-441.6420112,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,,,Greg Gamal,,,,Deep
15-15,5-3,0-0,1.0,1933339,,,53,,1,Ad,Cassius Chinlund,Near,1.0,Wide,109.22771216092345,243.51854768141405,,,,,,-34.96838364,-419.7831255,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,9,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Wide,
15-15,5-3,0-0,,1934400,,,53,,2,Ad,Cassius Chinlund,Near,,,,,,,,,,146.3028324583671,482.39209317560375,Crosscourt,Backhand,,,,,,,,,,-0.858885608,-191.6265311,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
15-15,5-3,0-0,,1936000,1.0,1936000.0,53,,3,Ad,Cassius Chinlund,Near,,,,,,,,,,-32.55742563,-414.4004976,Down the Line,Backhand,,,,,,,,,,-158.0243876,453.3025535868175,,,1.0,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,Greg Gamal,1,,,
30-15,5-3,0-0,1.0,1968599,,,54,,1,Deuce,Cassius Chinlund,Near,1.0,Body,-57.92748797,178.59504046359976,,,,,,20.18486439194058,-451.6421588,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,9,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,Body,
30-15,5-3,0-0,,1969869,,,54,,2,Deuce,Cassius Chinlund,Near,,,,,,,,,,-115.2032043,506.31488407672873,Down the Line,Forehand,,,,,,,,,,-70.89796588,-166.7331255,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-15,5-3,0-0,,1971189,,,54,,3,Ad,Cassius Chinlund,Near,,,,,,,,,,-52.70489392,-475.7026684,Down the Line,Backhand,,,,,,,,,,-121.3182524,227.9779965003197,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
30-15,5-3,0-0,,1972640,,,54,,4,Deuce,Cassius Chinlund,Near,,,,,,,,,,-127.6879156,551.7681867888663,Crosscourt,Forehand,,,,,,,,,,55.90006014870253,-231.92097,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-15,5-3,0-0,,1973900,,,54,,5,Deuce,Cassius Chinlund,Near,,,,,,,,,,94.12121609793913,-498.4293198,Down the Line,Forehand,,,,,,,,,,85.95784120730467,408.0635225282232,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Deep
30-15,5-3,0-0,,1975170,,,54,,6,Ad,Cassius Chinlund,Near,,,,,,,,,,80.58991142,537.4145122481913,Down the Line,Backhand,,,,,,,,,,3.5813757655274587,-410.2259514,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
30-15,5-3,0-0,,1976689,,,54,,7,Deuce,Cassius Chinlund,Near,,,,,,,,,,2.740365266840229,-563.3199092,Down the Line,Backhand,,,,,,,,,,153.63296697279904,294.7466207347558,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,,,,,,,Short
30-15,5-3,0-0,,1978239,,,54,,8,Ad,Cassius Chinlund,Near,,,,,,,,,,161.92740048110622,588.8485127,Crosscourt,Backhand,,,,,,,,,,-15.10404637,-245.7568023,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-15,5-3,0-0,,1980069,,,54,,9,Ad,Cassius Chinlund,Near,,,,,,,,,,-60.51719707,-465.834498,Crosscourt,Backhand,,,,,,,,,,57.36313976374989,331.16744313193743,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
30-15,5-3,0-0,,1981170,,,54,,10,Ad,Cassius Chinlund,Near,,,,,,,,,,78.64619422568116,498.5399770338631,Down the Line,Backhand,,,,,,,,,,33.36662839018399,-306.5821249,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-15,5-3,0-0,,1982300,,,54,,11,Deuce,Cassius Chinlund,Near,,,,,,,,,,26.109487095349593,-466.1335521,Down the Line,Forehand,,,,,,,,,,76.59656605420365,440.2378772963606,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Deep
30-15,5-3,0-0,,1983770,,,54,,12,Ad,Cassius Chinlund,Near,,,,,,,,,,76.17912292209539,525.4531167976288,Crosscourt,Backhand,,,,,,,,,,-21.64017388,-166.2014654,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Short
30-15,5-3,0-0,,1985170,,,54,,13,Ad,Cassius Chinlund,Near,,,,,,,,,,-50.61166885,-526.8376148,Down the Line,Backhand,,,,,,,,,,-7.013894357,358.9279090111882,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Deep
30-15,5-3,0-0,,1986640,,,54,,14,Ad,Cassius Chinlund,Near,,,,,,,,,,6.980593832017392,512.2955818,Down the Line,Forehand,,,,,,,,,,91.71806649164115,-201.0995735,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,1.0,,,,,,Short
30-15,5-3,0-0,,1987890,,,54,,15,Deuce,Cassius Chinlund,Near,,,,,,,,,,113.93227252837508,-521.1559711,Crosscourt,Forehand,,,,,,,,,,-95.18369423,298.7669892824353,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
30-15,5-3,0-0,,1989300,,,54,,16,Deuce,Cassius Chinlund,Near,,,,,,,,,,-123.725689,491.3631397635256,Down the Line,Forehand,,,,,,,,,,-109.1565179,-408.4137905,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
30-15,5-3,0-0,,1990390,,,54,,17,Ad,Cassius Chinlund,Near,,,,,,,,,,-106.0078576,-549.5643045,Crosscourt,Backhand,,,,,,,,,,54.77783246,347.1695702097945,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,,,,,Short
30-15,5-3,0-0,,1992140,,,54,,18,Ad,Cassius Chinlund,Near,,,,,,,,,,65.22700131230226,487.1766513558288,Crosscourt,Backhand,,,,,,,,,,-91.65866142,-363.3014545,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,,,,,,,,Deep
30-15,5-3,0-0,,1993189,,,54,,19,Ad,Cassius Chinlund,Near,,,,,,,,,,-110.568154,-521.7540409,Down the Line,Backhand,,,,,,,,,,-12.06891404,132.05338473309016,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,1.0,,,,,,Short
30-15,5-3,0-0,,1995199,,,54,,20,Ad,Cassius Chinlund,Near,,,,,,,,,,19.885810367443796,450.6943952316131,Crosscourt,Forehand,1.0,,,,,,,,,-95.18116798,-207.4011045,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,,9,False,,Greg Gamal,Greg Gamal,1.0,,,,,,,Short
30-15,5-3,0-0,,1998239,1.0,1998239.0,54,,21,Deuce,Cassius Chinlund,Near,,,,,,,,,,-62.83472222,512.8936515745381,Crosscourt,Forehand,,,,,,,,,,71.10259186348033,-197.2192203,1.0,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,Cassius Chinlund,,,,
30-30,5-3,0-0,1.0,2024930,,,55,,1,Ad,Cassius Chinlund,Near,1.0,T,34.06808289587041,198.82840113725516,,,,,,-30.80061242,-434.1368001,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,9,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,T,
30-30,5-3,0-0,,2025719,,,55,,2,Ad,Cassius Chinlund,Near,,,,,,,,,,76.14176509182418,486.57858158330066,Down the Line,Forehand,,,,,,,,,,65.64968832017605,-307.8410761,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Greg Gamal,,1.0,,,,,,Short
30-30,5-3,0-0,,2026969,1.0,2026969.0,55,,3,Deuce,Cassius Chinlund,Near,,,,,,,,,,57.452094269436635,-476.5997539,Crosscourt,Forehand,,,,,,,,,,-240.16729,443.2500437,,,1.0,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,1.0,,,Greg Gamal,1,,,
40-30,5-3,0-0,1.0,2046229,,,56,,1,Deuce,Cassius Chinlund,Near,1.0,T,-26.53757108,198.72807852133215,,,,,,21.399682852132425,-461.0499399,,,,,,,,,,,,,,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,,1.0,9,False,,Greg Gamal,Cassius Chinlund,,,,,,1st Serve In,T,
40-30,5-3,0-0,,2047300,,,56,,2,Deuce,Cassius Chinlund,Near,,,,,,,,,,-28.44569116,509.9033027118975,Crosscourt,Backhand,,,,,,,,,,73.11164698158953,-313.9379046,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,,1.0,,9,False,,Greg Gamal,Greg Gamal,1.0,,,,,,,Short
40-30,5-3,0-0,,2048830,,,56,,3,Deuce,Cassius Chinlund,Near,,,,,,,,,,73.93638998,-451.7798775,Down the Line,Backhand,,,,,,,,,,82.41409120730651,437.5540846454432,,,,,,UCLA,1/17/26,,UCI at UCLA,,,,UCI,Cassius Chinlund,Greg Gamal,Left,Right,,Hard,,1.0,,,9,False,,Greg Gamal,Cassius Chinlund,,,,,,,,Deep
