pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,gameNumber,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-15,1-0,1-1,,8400529.0,1.0,8400529.0,167,,8,Ad,Gianluca Ballotta,Far,,,,,,,,,,-35.02445866,-502.0177384,Down the Line,Forehand,,,,,,,,,,-98.23295057,245.4404473,1.0,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,1.0,,David Fix,,,,Short
0-30,1-0,1-1,1.0,8435008.0,,,168,,1,Deuce,Gianluca Ballotta,Far,0.0,Body,57.56420604,28.83844598,1.0,Body,57.59593723,-115.6984252,,-26.83838583,409.4275809,,,1.0,,,,,,,,,,,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,28,,David Fix,Gianluca Ballotta,,,,,,2nd Serve In,Body,
0-30,1-0,1-1,,8444228.0,,,168,,2,Deuce,Gianluca Ballotta,Far,,,,,,,,,,95.31735564,-548.6671807,Crosscourt,Forehand,,,,,,,,,,-34.66515748,351.6806813,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,David Fix,,,,,,,,Deep
0-30,1-0,1-1,,8445638.0,,,168,,3,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-53.15345582,459.6654418,Down the Line,Backhand,,,,,,,,,,-78.35510171,-211.1122375,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Short
0-30,1-0,1-1,,8447138.0,,,168,,4,Ad,Gianluca Ballotta,Far,,,,,,,,,,-84.0287839,-491.5514982,Crosscourt,Backhand,,,,,,,,,,101.0984416,245.0,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,,,,,,,Short
0-30,1-0,1-1,,8448508.0,,,168,,5,Ad,Gianluca Ballotta,Far,,,,,,,,,,134.4909449,527.2473261,Crosscourt,Forehand,,,,,,,,,,-86.85125219,-369.2757218,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Deep
0-30,1-0,1-1,,8450039.0,,,168,,6,Ad,Gianluca Ballotta,Far,,,,,,,,,,-92.6260608,-503.213878,Down the Line,Forehand,,,,,,,,,,-121.1036363,382.8680774,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,1.0,,,,,,Deep
0-30,1-0,1-1,,8451239.0,,,168,,7,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-102.718493,522.4627679,Down the Line,Backhand,,,,,,,,,,-63.62880577,-274.6628062,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Short
0-30,1-0,1-1,,8453258.0,,,168,,8,Ad,Gianluca Ballotta,Far,,,,,,,,,,-49.3781332,-397.953598,Crosscourt,Forehand,,,,,,,,,,129.4943734,357.8237478,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,David Fix,1.0,,,,,,,Deep
0-30,1-0,1-1,,8454539.0,,,168,,9,Ad,Gianluca Ballotta,Far,,,,,,,,,,169.4032535,629.5172572,Crosscourt,Forehand,,,,,,,,,,-31.19306102,-55.7884077,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,Gianluca Ballotta,,,,,,,,Short
0-30,1-0,1-1,,8456939.0,1.0,8456939.0,168,,10,Ad,Gianluca Ballotta,Far,,,,,,,,,,-31.19306102,-75.89300634,Down the Line,Forehand,,,1.0,,,,,1,,-96.46848206,271.9905348,1.0,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,David Fix,,1.0,,David Fix,,,,Short
0-40,1-0,1-1,1.0,8485579.0,,,169,1.0,1,Ad,Gianluca Ballotta,Far,0.0,T,19.19430774,15.68091098,1.0,Wide,-121.8595965,-146.6697507,,48.03248578,484.7843723,,,1.0,,,,,,,,,,,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,28,,David Fix,Gianluca Ballotta,,,,,,2nd Serve In,Wide,
0-40,1-0,1-1,,8495039.0,,,169,1.0,2,Ad,Gianluca Ballotta,Far,,,,,,,,,,-205.8855096,-520.8569171,Crosscourt,Backhand,,,,,,,,,,41.04389217,333.4767388,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,,,,,,,Short
0-40,1-0,1-1,,8496539.0,,,169,1.0,3,Ad,Gianluca Ballotta,Far,,,,,,,,,,73.56258202,494.3534886,Crosscourt,Forehand,,,,,,,,,,-65.11818132,-339.8149388,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Short
0-40,1-0,1-1,,8498128.0,,,169,1.0,4,Ad,Gianluca Ballotta,Far,,,,,,,,,,-96.88730315,-540.5932579,Crosscourt,Backhand,,,,,,,,,,66.79886264,300.9527286,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,David Fix,,,,,,,,Short
0-40,1-0,1-1,,8499409.0,1.0,8499409.0,169,1.0,5,Ad,Gianluca Ballotta,Far,,,,,,,,,,98.45725066,505.1187445,Down the Line,Forehand,,,,,,,,,,122.5922846,-448.4963692,1.0,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,Gianluca Ballotta,,,,Deep
15-40,1-0,1-1,1.0,8526909.0,,,170,1.0,1,Deuce,Gianluca Ballotta,Far,1.0,Wide,155.8025919,-126.7952318,,,,,,-34.33295604,508.7071632,,,1.0,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,28,,David Fix,Gianluca Ballotta,,,,,,1st Serve In,Wide,
15-40,1-0,1-1,,8528138.0,,,170,1.0,2,Deuce,Gianluca Ballotta,Far,,,,,,,,,,186.7472769,-474.5065289,Crosscourt,Forehand,,,,,,,,,,-29.8474136,120.6421369,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,,,,,,,Short
15-40,1-0,1-1,,8529338.0,,,170,1.0,3,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-95.76591754,433.3503718,Down the Line,Backhand,,,,,,,,,,-99.83826553,-450.6649606,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-0,1-1,,8530838.0,,,170,1.0,4,Ad,Gianluca Ballotta,Far,,,,,,,,,,-114.3808344,-499.3264053,Down the Line,Backhand,1.0,,,,,,,,,-70.12317367,321.1410378,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,28,,David Fix,David Fix,,,,,,,,Short
15-40,1-0,1-1,,8532539.0,,,170,1.0,5,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-31.00619532,445.3117673,Crosscourt,Forehand,,,,,,,,,,115.7869204,-312.9139326,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,Gianluca Ballotta,1.0,,,,,,,Short
15-40,1-0,1-1,,8533989.0,,,170,1.0,6,Deuce,Gianluca Ballotta,Far,,,,,,,,,,131.2763342,-503.213878,Crosscourt,Forehand,,,,,,,,,,-77.06545276,454.9533793,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,,,,,,,Deep
15-40,1-0,1-1,,8535209.0,,,170,1.0,7,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-91.87848316,476.4113955,Down the Line,Backhand,,,,,,,,,,-1.948999344,-426.856846,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-0,1-1,,8536959.0,,,170,1.0,8,Ad,Gianluca Ballotta,Far,,,,,,,,,,-5.592880577,-500.8215989,Down the Line,Forehand,,,,,,,,,,-67.79757218,322.0528215,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,1.0,,,,,,Short
15-40,1-0,1-1,,8538338.0,,,170,1.0,9,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-71.3198108,507.5110236,Crosscourt,Backhand,,,,,,,,,,5.820472441,-369.2896544,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-0,1-1,,8539529.0,,,170,1.0,10,Ad,Gianluca Ballotta,Far,,,,,,,,,,-4.943405512,-544.7797463,Down the Line,Forehand,,,,,,,,,,-71.13290682,229.1918198,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,1.0,,,,,,Short
15-40,1-0,1-1,,8541008.0,,,170,1.0,11,Deuce,Gianluca Ballotta,Far,,,,,,,,,,-111.6147857,551.170117,Down the Line,Backhand,,,,,,,,,,-96.90425962,-391.1567695,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,28,,David Fix,Gianluca Ballotta,,,,,,,,Deep
15-40,1-0,1-1,,8542539.0,,,170,1.0,12,Ad,Gianluca Ballotta,Far,,,,,,,,,,-94.19600831,-533.1173666,Crosscourt,Backhand,,,,,,,,,,75.02960411,295.6236877,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,,,,,,,Short
15-40,1-0,1-1,,8543869.0,,,170,1.0,13,Ad,Gianluca Ballotta,Far,,,,,,,,,,107.6525591,464.45,Crosscourt,Forehand,,,,,,,,,,-101.8556266,-349.4010499,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,,,,,Short
15-40,1-0,1-1,,8545239.0,,,170,1.0,14,Ad,Gianluca Ballotta,Far,,,,,,,,,,-127.4636155,-515.4742892,Crosscourt,Backhand,,,,,,,,,,70.98114064,414.2320811,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,David Fix,,,,,,,,Deep
15-40,1-0,1-1,,8546508.0,1.0,8546508.0,170,1.0,15,Ad,Gianluca Ballotta,Far,,,,,,,,,,84.10357612,497.3438375,Down the Line,Forehand,,,,,,,,,,159.2025755,-503.0341317,,,1.0,,1.0,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,28,,David Fix,Gianluca Ballotta,,,,David Fix,1,,,
0-0,1-1,1-1,1.0,8576888.0,,,171,,1,Deuce,David Fix,Near,1.0,T,-2.961297025,206.3078521,,,,,,48.03248578,-425.1657535,,,,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,1.0,29,,Gianluca Ballotta,David Fix,,,,,,1st Serve In,T,
0-0,1-1,1-1,,8579279.0,,,171,,2,Deuce,David Fix,Near,,,,,,,,,,-17.95143263,465.6461395,Down the Line,Forehand,1.0,,,,,,,,,-129.3354112,-324.3631124,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,29,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Short
0-0,1-1,1-1,,8580659.0,,,171,,3,Ad,David Fix,Near,,,,,,,,,,-116.1750437,-470.0209864,Crosscourt,Backhand,,,,,,,,,,17.5496063,74.59080271,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,David Fix,,,,,,,,Short
0-0,1-1,1-1,,8581439.0,1.0,8581439.0,171,,4,Ad,David Fix,Near,,,,,,,,,,17.5496063,120.8588965,Down the Line,,,1.0,,,,,1,,,147.5816492,-66.52790354,1.0,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,Gianluca Ballotta,,,,Short
15-0,1-1,1-1,1.0,8605959.0,,,172,,1,Ad,David Fix,Near,0.0,T,33.69749016,-214.5135225,1.0,T,-0.01332020997,225.6034011,,-46.94845801,-448.9732557,,,1.0,,,,,,,,,,,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,29,,Gianluca Ballotta,David Fix,,,,,,2nd Serve In,T,
15-0,1-1,1-1,,8616039.0,,,172,,2,Ad,David Fix,Near,,,,,,,,,,26.85706474,573.8967684,Down the Line,Backhand,,,,,,,,,,121.7738189,-323.4369368,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,1.0,,,,,,Short
15-0,1-1,1-1,,8617789.0,,,172,,3,Deuce,David Fix,Near,,,,,,,,,,141.9667979,-525.6414753,Crosscourt,Forehand,,,,,,,,,,-113.6605862,375.3005906,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,David Fix,,,,,,,,Deep
15-0,1-1,1-1,,8619338.0,,,172,,4,Deuce,David Fix,Near,,,,,,,,,,-145.9290245,512.8936516,Crosscourt,Backhand,,,,,,,,,,61.46117126,-268.9972003,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-0,1-1,1-1,,8620789.0,,,172,,5,Deuce,David Fix,Near,,,,,,,,,,87.31818679,-504.4100175,Crosscourt,Forehand,,,,,,,,,,-72.42802931,299.3520068,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,David Fix,,,,,,,,Short
15-0,1-1,1-1,,8622138.0,,,172,,6,Deuce,David Fix,Near,,,,,,,,,,-122.0062336,529.6396052,Down the Line,Backhand,,,,,,,,,,-133.39375,-301.1610674,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-0,1-1,1-1,,8623959.0,,,172,,7,Ad,David Fix,Near,,,,,,,,,,-115.9507819,-518.464638,Crosscourt,Backhand,,,,,,,,,,80.68357393,200.0675252,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,David Fix,,,,,,,,Short
15-0,1-1,1-1,,8625209.0,,,172,,8,Ad,David Fix,Near,,,,,,,,,,144.5833771,524.2569773,Crosscourt,Forehand,,,,,,,,,,-101.8773294,-340.9778161,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-0,1-1,1-1,,8626739.0,,,172,,9,Ad,David Fix,Near,,,,,,,,,,-119.3896927,-499.9244751,Crosscourt,Forehand,,,,,,,,,,113.2954287,371.6334755,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,David Fix,1.0,,,,,,,Deep
15-0,1-1,1-1,,8627939.0,,,172,,10,Ad,David Fix,Near,,,,,,,,,,129.8558946,518.8743493,Crosscourt,Forehand,,,,,,,,,,-23.87322288,-316.9050962,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-0,1-1,1-1,,8629789.0,,,172,,11,Ad,David Fix,Near,,,,,,,,,,-55.47098097,-511.8858705,Down the Line,Forehand,,,,,,,,,,-139.7564086,432.669089,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,David Fix,,1.0,,,,,,Deep
15-0,1-1,1-1,,8631039.0,,,172,,12,Deuce,David Fix,Near,,,,,,,,,,-128.3607393,543.39521,Down the Line,Backhand,,,,,,,,,,-1.751033465,-270.7465496,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-0,1-1,1-1,,8632588.0,,,172,,13,Deuce,David Fix,Near,,,,,,,,,,4.691125328,-488.2621336,Crosscourt,Forehand,,,,,,,,,,-119.511297,328.829287,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,David Fix,,,,,,,,Short
15-0,1-1,1-1,,8633909.0,,,172,,14,Deuce,David Fix,Near,,,,,,,,,,-125.893668,566.7199311,Down the Line,Backhand,,,,,,,,,,-8.839796588,-170.9103893,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
15-0,1-1,1-1,,8635088.0,,,172,,15,Ad,David Fix,Near,,,,,,,,,,-11.83990595,-230.9426236,Crosscourt,Forehand,,,,,,,,1,,119.9750164,338.2993438,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,David Fix,1.0,,,,,,,Short
15-0,1-1,1-1,,8636338.0,1.0,8636338.0,172,,16,Ad,David Fix,Near,,,,,,,,,,127.0150536,509.9033027,Down the Line,Forehand,,,,,,,,,,60.99098316,242.635701,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,David Fix,1,,,
30-0,1-1,1-1,1.0,8666619.0,,,173,,1,Deuce,David Fix,Near,0.0,Body,-83.28120626,-10.93321304,1.0,Wide,-123.4947288,180.8117454,,23.81064086,-433.7609635,,,,,,,,,,,,,,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,1.0,29,,Gianluca Ballotta,David Fix,,,,,,2nd Serve In,Wide,
30-0,1-1,1-1,,8684468.0,,,173,,2,Deuce,David Fix,Near,,,,,,,,,,-210.071998,523.0608377,Crosscourt,Backhand,,,,,,,,,,69.09617782,-222.3736713,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
30-0,1-1,1-1,,8686058.0,,,173,,3,Deuce,David Fix,Near,,,,,,,,,,116.8478675,-438.6223425,Crosscourt,Forehand,,,,,,,,,,-113.1365814,363.7310313,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,David Fix,,,,,,,,Deep
30-0,1-1,1-1,,8687468.0,,,173,,4,Deuce,David Fix,Near,,,,,,,,,,-160.5817148,532.0318843,Crosscourt,Backhand,,,,,,,,,,4.442290026,-374.1338091,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,1.0,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Deep
30-0,1-1,1-1,,8689558.0,,,173,,5,Deuce,David Fix,Near,,,,,,,,,,4.40608049,-420.3811953,Crosscourt,Forehand,,,,,,,,,,-86.30160214,324.0289589,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,David Fix,,,,,,,,Short
30-0,1-1,1-1,,8690709.0,1.0,8690709.0,173,,6,Deuce,David Fix,Near,,,,,,,,,,-72.77760827,498.539977,Down the Line,Backhand,1.0,,,,,,,,,-26.91313976,33.02493438,,,,1.0,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,David Fix,1,,,
40-0,1-1,1-1,1.0,8722289.0,,,174,,1,Ad,David Fix,Near,1.0,Wide,110.2387467,223.0593559,,,,,,-45.71496063,-455.3682962,,,1.0,,,,,,,,,,,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,,,,29,,Gianluca Ballotta,David Fix,,,,,,1st Serve In,Wide,
40-0,1-1,1-1,,8723168.0,,,174,,2,Ad,David Fix,Near,,,,,,,,,,168.506168,515.2859307,Down the Line,Forehand,,,,,,,,,,61.5489392,-249.6398349,,,,,,"Univeristy of California, Los Angeles",2/16/15,Division 1,Dual-Match,,,Los Angeles Tennis Center,Pepperdine University,Gianluca Ballotta,David Fix,Left,Right,,Hard,,1.0,,,29,,Gianluca Ballotta,Gianluca Ballotta,,,,,,,,Short
